company_id,industry,company_size,mrr_usd,contract_type,tenure_months,active_users,api_calls_per_month,support_tickets_last_30d,feature_adoption_rate,last_login_days_ago,churn
1ca42ca4,Healthcare,1528,15875.27,Month-to-Month,29,681,60659,2,0.798,1,0
327b2eeb,Healthcare,60,128.26,1 Year,5,24,64129,0,0.518,29,0
edc3da13,Healthcare,177,2308.67,Month-to-Month,38,68,15110,3,0.481,0,0
3c2fea08,Technology,22,50.0,Month-to-Month,7,7,115459,1,0.777,16,0
035772a4,Technology,56,1179.85,Month-to-Month,13,27,6654,2,0.739,19,0
b0cea67f,E-commerce,41,403.33,Month-to-Month,11,11,44588,1,0.551,25,1
749cfae4,Healthcare,180,800.86,Month-to-Month,47,67,132259,2,0.72,6,0
37dc35e3,E-commerce,332,3685.08,1 Year,4,170,1574,1,0.548,8,0
456988f1,E-commerce,46,864.77,Month-to-Month,21,14,37884,2,0.557,7,0
59d016d9,Finance,544,5211.71,Month-to-Month,4,132,14147,1,0.911,7,0
ca4aa177,E-commerce,541,5224.37,1 Year,30,101,10687,3,0.572,2,0
4caa2287,Finance,194,1860.23,1 Year,57,90,13313,1,0.519,8,0
937f8bf4,E-commerce,25,50.0,Month-to-Month,14,11,116491,0,0.604,3,0
b259cc72,E-commerce,21,50.0,Month-to-Month,17,7,27714,2,0.207,8,0
a0877b0d,Healthcare,16,810.81,1 Year,63,4,13452,1,0.566,17,0
b78de8cf,Finance,226,1847.97,1 Year,18,87,131248,4,0.651,0,0
ff88543b,E-commerce,8,1007.63,Month-to-Month,17,4,19402,1,0.996,19,0
290a36ce,E-commerce,150,2185.2,Month-to-Month,21,40,64271,1,0.618,5,0
01667c72,Technology,10,883.6,Month-to-Month,29,5,38520,0,0.688,9,0
af753e2e,E-commerce,187,1544.85,1 Year,3,43,56841,3,0.669,2,0
9cdf68c3,Finance,56,50.0,1 Year,42,16,10085,4,1.0,66,0
c10c70fd,Healthcare,403,3486.56,Month-to-Month,14,165,56742,3,0.801,9,0
7fd6111f,E-commerce,302,2796.77,Month-to-Month,2,149,118128,2,0.31,36,1
ce29350e,Healthcare,469,3503.39,2 Year,38,256,5318,2,0.846,14,0
762c2ede,E-commerce,488,4642.29,Month-to-Month,12,243,19765,0,0.411,20,1
a6e465bd,Manufacturing,67,569.16,Month-to-Month,3,37,179868,0,0.469,2,0
bd54081b,E-commerce,9,50.0,1 Year,25,3,12757,3,0.34,10,0
1f6929c6,Finance,11,50.0,Month-to-Month,51,3,3070,3,0.964,4,0
81bcb4d6,E-commerce,5,50.0,1 Year,53,2,2831,1,0.837,17,0
8d19f113,E-commerce,10,278.14,1 Year,76,5,16099,3,0.846,37,0
83de029e,E-commerce,60,154.59,2 Year,49,29,34147,0,0.807,2,0
ffe8cade,Manufacturing,23,376.13,1 Year,1,10,15655,2,0.738,13,0
c51d6c1a,Finance,41,478.42,Month-to-Month,12,22,16487,2,0.536,13,0
d82c55d1,Manufacturing,114,1163.44,1 Year,41,49,89018,2,0.641,4,0
7533ef10,Manufacturing,34,50.0,2 Year,11,13,72823,4,0.497,1,0
62475dbe,Finance,10,50.0,Month-to-Month,23,4,18614,2,0.43,3,0
78b84c88,Healthcare,50,1348.23,Month-to-Month,23,22,21147,2,0.472,1,0
4e0aa2fe,Healthcare,14,455.15,2 Year,11,6,174785,1,1.0,21,0
60d72dc0,Healthcare,36,862.87,Month-to-Month,57,13,149942,3,0.524,17,0
84dff5fb,Healthcare,409,4048.19,Month-to-Month,17,200,180779,1,0.8,14,0
e60a8113,E-commerce,36,277.99,Month-to-Month,16,17,140008,5,1.0,14,0
b7abdc9b,Healthcare,777,8015.33,Month-to-Month,120,327,49454,4,0.756,5,0
e14cd849,Finance,467,3752.66,1 Year,17,151,18432,0,0.442,23,0
d2ae4eff,Technology,22,50.0,Month-to-Month,5,11,174495,1,0.453,16,1
c789e03d,Healthcare,10,50.0,Month-to-Month,18,2,67898,1,0.624,23,1
18da188b,Technology,50,272.72,1 Year,41,15,62109,1,1.0,6,0
49227bb2,Finance,307,2630.15,1 Year,36,127,79880,2,0.885,3,0
cdb6829f,Healthcare,26,426.4,2 Year,38,3,45623,2,0.707,10,0
fa2c4103,E-commerce,213,2170.72,Month-to-Month,30,118,43764,3,0.559,11,0
8a3549c9,E-commerce,334,4036.43,Month-to-Month,8,134,22418,1,0.676,12,0
bbc3ad2d,Technology,17,1406.88,1 Year,48,9,8169,2,0.638,4,0
b1edd5b0,Technology,19,50.0,Month-to-Month,54,11,28859,0,0.637,7,0
6f271e2f,Technology,159,1663.65,Month-to-Month,6,61,36425,2,0.425,1,0
f5e6e144,Finance,68,752.76,1 Year,4,36,105108,1,0.421,9,0
451d1b9b,Finance,19,182.9,Month-to-Month,90,5,25674,1,0.666,6,0
034f631a,Technology,32,50.0,1 Year,49,14,107287,2,0.368,2,0
533447f6,Technology,49,50.0,1 Year,54,17,19100,2,0.475,6,0
a631bb4e,Manufacturing,5,170.2,Month-to-Month,53,2,144728,2,0.606,4,0
b3848324,E-commerce,172,1247.32,Month-to-Month,19,83,1985,4,0.666,10,0
19226bcf,Finance,26,339.64,Month-to-Month,25,9,37257,0,0.823,16,0
d32ef191,Technology,5,50.0,Month-to-Month,19,2,19400,4,0.349,5,0
64f6dcfc,Finance,52,590.83,2 Year,2,25,17436,3,0.35,17,0
4959074f,Manufacturing,17,50.0,1 Year,33,7,4136,2,0.861,1,0
935b69b6,Technology,687,6948.73,Month-to-Month,17,449,57173,1,0.935,10,0
cf7343e2,E-commerce,22,50.0,Month-to-Month,26,8,24924,2,0.391,5,0
9bfef92e,Technology,10,180.35,Month-to-Month,17,5,148848,4,0.431,4,0
81261fa1,Technology,116,1829.7,2 Year,17,59,62313,2,0.709,2,0
da8c0c0f,Healthcare,20,330.49,2 Year,5,4,29249,2,0.61,2,0
a501ba7f,Manufacturing,16,320.94,Month-to-Month,8,8,49348,3,0.611,6,0
a8e16ea7,E-commerce,117,1578.6,2 Year,5,59,3414,3,0.444,18,0
debe43b4,Technology,11,50.0,Month-to-Month,6,4,44474,2,0.744,8,0
2465778a,Finance,6,919.46,Month-to-Month,87,2,54853,2,0.553,8,0
1ccdf9d1,Technology,727,6742.21,Month-to-Month,4,326,5611,6,0.546,12,1
e4c577c8,Finance,130,1739.83,1 Year,8,69,57352,0,0.374,3,0
1b1f9f9f,Healthcare,36,733.45,Month-to-Month,22,12,32123,2,0.758,4,0
52e8cebe,Manufacturing,54,88.92,2 Year,23,30,32659,2,0.528,18,0
50a8ab72,Healthcare,116,1664.44,Month-to-Month,5,33,64291,0,0.591,0,0
99c29722,Finance,235,2598.91,1 Year,38,52,29874,1,0.838,7,0
def9a6c7,Manufacturing,17,1114.99,Month-to-Month,37,7,13351,3,0.391,7,0
d79daf6d,Manufacturing,94,1036.69,Month-to-Month,7,49,17711,3,0.583,8,0
3c9b1795,E-commerce,25,195.73,Month-to-Month,9,9,67037,4,0.288,14,0
83abdd47,E-commerce,41,152.62,2 Year,67,7,3682,2,0.495,6,0
85558a5c,E-commerce,69,50.0,1 Year,42,17,91887,1,0.858,18,0
0e789bc3,Finance,54,380.89,Month-to-Month,29,23,43638,6,0.292,4,0
b54a01ab,Finance,164,1502.05,Month-to-Month,3,65,64908,1,0.647,4,1
bb47bf32,E-commerce,113,1261.03,1 Year,14,59,21055,1,0.921,33,0
a438a62d,Technology,5,50.0,Month-to-Month,20,2,12599,0,0.71,3,0
9f102e89,Technology,7,50.0,2 Year,5,2,81629,0,0.483,2,0
b81a32e4,Technology,31,598.13,2 Year,15,13,5390,1,0.378,8,0
be37dc7d,Healthcare,848,8817.75,1 Year,23,425,9067,1,0.214,30,0
88b6f0ea,E-commerce,15,50.0,1 Year,10,8,16768,1,0.912,15,0
8847bc54,Healthcare,39,743.2,1 Year,37,15,21633,2,0.516,5,0
e6502ee3,E-commerce,24,116.71,Month-to-Month,45,9,11386,2,0.24,7,0
3ca6aeb3,E-commerce,23,137.49,Month-to-Month,10,10,121879,2,0.396,61,1
90b25331,Technology,71,50.0,Month-to-Month,44,23,1377,4,0.384,12,0
106d3355,Finance,446,5206.79,2 Year,3,211,81346,6,0.501,1,0
aa066fc9,Healthcare,108,1168.4,1 Year,44,40,26472,2,1.0,9,0
38216510,Healthcare,16,50.0,Month-to-Month,4,6,90429,4,0.785,28,1
5ae1c7d4,Technology,3394,34127.6,1 Year,3,1358,79473,3,0.697,2,0
0377294f,E-commerce,61,782.24,Month-to-Month,25,25,6450,3,0.839,14,0
59df77c3,Healthcare,22,831.27,2 Year,16,13,54892,2,0.967,5,0
6aa07414,Healthcare,454,4385.16,Month-to-Month,58,160,23776,2,0.706,1,0
925c2b71,Technology,27,276.0,1 Year,11,9,86022,2,0.888,18,0
baf2b154,Healthcare,661,6288.6,Month-to-Month,9,360,95196,2,0.472,10,0
2c63d8b0,Technology,14,438.97,1 Year,17,6,10477,1,0.427,0,0
16aafb88,Technology,466,4268.25,Month-to-Month,15,222,32566,1,0.394,17,1
59268f87,Healthcare,73,283.5,Month-to-Month,11,21,45119,0,0.659,7,0
3634d76b,Healthcare,378,3746.1,1 Year,29,160,39271,1,0.074,9,0
4fef2bdf,Manufacturing,946,8847.07,1 Year,35,455,14502,3,0.865,8,0
4f0612af,Finance,9,891.07,2 Year,47,2,15906,2,0.501,4,0
2a27caa5,Finance,370,4663.63,1 Year,87,171,97663,1,0.765,1,0
10e91881,Technology,6,50.0,1 Year,8,2,1662,3,0.322,12,0
e1f20da2,Manufacturing,11,50.0,2 Year,31,3,15215,3,0.822,11,0
985cfb44,Manufacturing,16,328.3,2 Year,13,8,12620,2,0.877,19,0
ea785a35,Technology,116,918.95,1 Year,28,59,23154,0,0.621,9,0
93cf4b6c,Finance,57,1157.34,1 Year,16,23,57934,1,0.706,0,0
f4068e15,Healthcare,42,50.0,2 Year,120,18,37992,4,0.395,5,0
37afa88e,Technology,67,942.26,1 Year,32,35,38894,2,0.609,1,0
d660d7d6,E-commerce,132,1377.0,1 Year,74,47,65705,1,0.794,9,0
f3359a8a,E-commerce,148,1141.87,Month-to-Month,44,64,83608,1,0.539,2,0
9c112f07,Manufacturing,281,2930.02,1 Year,56,101,8710,2,0.905,28,0
2675de96,Healthcare,837,8809.27,Month-to-Month,41,249,5716,4,0.243,1,0
dcc2537c,E-commerce,52,563.42,Month-to-Month,15,18,17920,3,0.534,17,1
e549072e,Healthcare,24,288.64,2 Year,7,6,87883,1,0.216,9,0
c9a387ec,E-commerce,137,933.61,1 Year,12,60,39016,3,0.663,3,0
744d088a,Healthcare,9,662.1,Month-to-Month,1,2,7705,3,0.557,15,1
5e1af9ba,Healthcare,19,712.27,Month-to-Month,18,4,8940,4,0.565,33,1
c1b1ab94,Healthcare,244,2234.72,Month-to-Month,17,115,114271,0,0.748,1,0
5d1b41dd,E-commerce,45,387.86,Month-to-Month,18,21,22861,3,0.543,18,1
6b5ec3f2,Technology,8,787.11,Month-to-Month,88,2,14737,1,1.0,16,0
563a19f9,E-commerce,5,50.0,Month-to-Month,59,2,59166,2,0.762,14,0
cb13d36f,Manufacturing,58,882.14,Month-to-Month,5,18,98586,1,0.606,3,0
bc3cd572,Finance,302,2740.69,2 Year,12,109,29206,3,0.465,14,0
5ea6129d,Finance,296,3849.04,Month-to-Month,14,130,78302,0,0.418,0,0
58b16ba8,Technology,64,671.72,Month-to-Month,11,32,28109,2,0.687,1,0
8f45bdda,Finance,1111,11740.19,2 Year,39,401,58789,0,0.495,3,0
75df1bf7,Manufacturing,46,79.34,1 Year,18,15,42761,2,0.798,2,0
2c6a6ba6,Healthcare,44,50.0,Month-to-Month,21,21,112427,4,0.584,6,0
57657481,Manufacturing,5,50.0,Month-to-Month,47,2,19655,3,0.584,8,0
34cecd53,Healthcare,27,401.34,1 Year,40,11,73575,1,0.623,3,0
d0186fa6,Technology,195,1694.63,Month-to-Month,4,101,57590,2,0.57,11,1
69daea72,E-commerce,570,6079.15,1 Year,31,338,91262,5,0.655,0,0
77d0d933,Manufacturing,15,50.0,Month-to-Month,14,6,46766,1,1.0,2,0
72921e2c,Healthcare,109,50.0,2 Year,9,37,30822,1,0.708,4,0
518aff37,E-commerce,262,2896.41,1 Year,2,117,2535,0,0.685,5,0
237fbdba,Manufacturing,55,108.73,Month-to-Month,17,17,91534,0,0.757,4,0
219f4524,E-commerce,5,50.0,Month-to-Month,11,2,120360,0,0.578,0,0
dec4fb73,E-commerce,79,1566.57,1 Year,7,26,29860,0,0.407,27,0
a7ee7c4d,E-commerce,171,2596.41,Month-to-Month,29,65,12568,5,0.0,14,0
cf84cb75,E-commerce,13,50.0,Month-to-Month,36,4,52086,2,0.19,0,0
9865dba9,E-commerce,37,658.89,Month-to-Month,7,15,6488,2,0.75,4,0
bc74677c,E-commerce,9,50.0,1 Year,2,3,2085,2,0.674,5,0
c6f2af96,Manufacturing,5,50.0,1 Year,46,2,17131,3,0.57,2,0
0a81ea2c,Healthcare,254,2237.11,Month-to-Month,1,104,56958,3,1.0,24,0
90d50b0d,Finance,54,50.0,1 Year,67,21,84155,1,0.593,13,0
20b5cc79,Manufacturing,599,6037.53,1 Year,24,205,8530,2,0.128,19,0
a5d1314d,Technology,197,2114.08,2 Year,10,73,146076,2,0.75,13,0
a11edf37,E-commerce,32,50.0,2 Year,7,8,40156,2,0.832,4,0
bbc77f10,E-commerce,48,1023.9,2 Year,1,25,129685,3,0.744,6,0
bf309fa7,Finance,127,1051.96,2 Year,7,49,8113,1,0.835,0,0
e1e9bf74,Finance,232,2001.39,Month-to-Month,4,130,30622,0,0.248,5,0
f9bca377,E-commerce,88,1143.25,Month-to-Month,23,34,28176,2,0.619,16,1
703175f9,Finance,286,2088.66,Month-to-Month,5,59,26525,0,0.434,13,0
556830c3,E-commerce,34,793.34,1 Year,19,12,133529,4,0.705,15,0
b1410c8c,Healthcare,12,50.0,Month-to-Month,22,4,94660,2,0.904,3,0
92c4798e,Manufacturing,49,984.64,1 Year,9,19,79061,1,0.526,1,0
a99542fc,Manufacturing,74,1384.07,Month-to-Month,1,34,16852,1,0.73,6,0
cbcc844c,E-commerce,9,410.08,Month-to-Month,1,3,20703,2,0.425,6,0
46b7348b,E-commerce,7,50.0,Month-to-Month,1,2,15008,2,0.596,9,1
33e3f2aa,Finance,106,434.58,2 Year,33,32,78868,0,0.497,0,0
79ee4652,Technology,29,50.0,Month-to-Month,10,10,24947,1,0.96,0,0
ffaa4072,E-commerce,42,971.46,2 Year,39,19,192421,1,0.384,13,0
503dea7a,Finance,31,242.6,Month-to-Month,14,15,22652,1,0.618,10,0
241966bb,Manufacturing,534,5040.39,1 Year,15,177,9303,3,0.874,2,0
d6e2ba4d,Technology,362,3553.96,Month-to-Month,18,181,132859,1,0.211,18,1
824887e7,Manufacturing,8,620.31,Month-to-Month,30,3,76326,4,0.686,4,0
8de01334,Technology,24,629.37,2 Year,8,7,43761,3,0.622,6,0
1b0a6978,E-commerce,195,2169.25,Month-to-Month,4,82,97751,3,0.464,1,1
594ecc2f,E-commerce,134,1658.94,Month-to-Month,20,58,149235,0,0.843,35,1
1f90f8cf,Manufacturing,51,600.09,1 Year,10,14,98797,3,0.943,12,0
30c1a846,Technology,9,241.06,1 Year,15,2,117441,1,0.732,2,0
31174e86,Healthcare,19,300.51,2 Year,25,8,15820,4,0.541,29,0
7a9b8b48,Healthcare,25,249.97,1 Year,17,8,35754,2,0.311,4,0
011a8bbb,Finance,82,1196.69,1 Year,24,45,79308,3,0.636,5,0
4027ccbf,Technology,703,7210.64,Month-to-Month,19,402,37329,1,0.569,1,0
0d75525a,Manufacturing,19,50.0,1 Year,33,8,51338,4,0.581,5,0
fba12088,Finance,11,374.44,1 Year,30,5,128096,2,0.501,36,0
8d5ab8f3,E-commerce,46,583.62,Month-to-Month,19,13,17502,1,0.483,5,0
204862f9,Finance,256,2865.71,1 Year,28,68,38761,2,0.606,12,0
c2c67fa7,Manufacturing,6,50.0,Month-to-Month,50,2,41452,1,0.354,38,1
b2ef027e,Technology,483,5235.87,Month-to-Month,14,131,22278,1,0.807,9,0
e0328ba1,Technology,42,389.3,Month-to-Month,13,18,22964,1,0.447,3,0
fdbb2c72,E-commerce,18,541.94,Month-to-Month,35,5,73275,1,0.622,4,0
402d7235,E-commerce,5,50.0,1 Year,21,2,132617,3,0.535,2,0
ffaebede,Finance,157,1376.37,Month-to-Month,2,60,50219,1,0.73,29,1
7f6cdba4,Healthcare,42,721.03,Month-to-Month,54,19,33466,3,0.719,22,0
707efb80,Technology,70,534.11,Month-to-Month,1,30,69386,4,0.701,10,0
568e648b,Technology,14,1242.89,Month-to-Month,34,5,306174,1,0.366,0,0
5188edc1,Manufacturing,33,613.22,Month-to-Month,35,8,4299,1,0.562,15,0
b9d98990,Manufacturing,26,272.46,1 Year,74,10,52717,0,0.92,17,0
66b03e92,E-commerce,46,869.95,Month-to-Month,2,10,40608,2,0.532,13,1
c00bddb1,Technology,19,50.0,Month-to-Month,22,9,47112,3,0.81,1,0
ee971894,Manufacturing,5,511.51,1 Year,14,2,1154,1,0.598,3,0
3c6818ee,Technology,3270,33147.62,1 Year,10,1583,155809,2,0.538,16,0
d1ef9c22,Finance,7,696.77,Month-to-Month,3,2,4463,5,0.637,5,0
9f182d53,E-commerce,71,489.6,2 Year,20,30,18370,3,0.434,2,0
507db6f8,Healthcare,5,50.0,2 Year,16,1,17712,4,0.78,10,0
879ab31a,Manufacturing,5,50.0,Month-to-Month,3,2,66046,2,0.429,9,0
10a0e5b3,E-commerce,63,489.18,1 Year,23,18,55575,3,0.711,7,0
4d2216e1,Finance,70,1533.61,Month-to-Month,33,27,3185,3,0.816,4,0
c1b56483,E-commerce,362,4717.51,Month-to-Month,35,94,8108,0,0.685,14,0
9fceb8e9,E-commerce,99,1162.33,Month-to-Month,57,38,19193,4,0.486,8,0
6f070c68,Finance,43,434.7,2 Year,13,10,60887,0,0.637,20,0
fa82bf2b,Healthcare,13,50.0,1 Year,74,7,132419,5,0.453,17,0
412e2869,E-commerce,517,5582.35,Month-to-Month,49,215,18951,4,0.558,28,1
fc2657f1,E-commerce,219,3284.29,Month-to-Month,9,87,37282,1,0.495,13,0
32d5316b,Technology,8,972.93,Month-to-Month,5,3,23309,0,0.448,1,0
8f665f27,E-commerce,57,1138.99,Month-to-Month,14,15,43061,0,0.726,4,0
715f4419,Technology,67,1231.65,2 Year,13,21,49439,4,0.797,13,0
73e13c95,E-commerce,32,736.15,1 Year,21,14,36521,3,0.811,1,0
37935191,E-commerce,173,1706.35,Month-to-Month,22,71,24634,2,0.648,11,0
cc2ce023,Technology,190,1531.73,Month-to-Month,34,62,105922,1,0.894,3,0
efd1da5b,E-commerce,41,399.59,2 Year,18,19,80953,3,0.465,2,0
fb04346a,Healthcare,35,561.17,1 Year,3,15,322062,1,0.857,7,0
b601845e,Healthcare,517,4443.18,Month-to-Month,47,232,26610,2,0.782,0,0
c7a6573a,Technology,221,2133.52,Month-to-Month,9,97,1975,1,0.608,11,0
3c31115b,E-commerce,60,187.03,Month-to-Month,86,19,52687,2,0.645,5,0
5de08ea0,Technology,5,556.92,2 Year,4,1,76491,2,0.807,9,0
c24e0784,Finance,91,635.15,Month-to-Month,77,19,138060,3,0.732,0,0
e4300cb8,Healthcare,155,1714.11,Month-to-Month,3,54,520,3,0.652,5,0
7d5de00c,Healthcare,5,50.0,Month-to-Month,7,1,105839,0,0.51,15,1
5e522090,Finance,79,1588.85,Month-to-Month,2,36,36359,0,0.415,12,1
01fb6569,E-commerce,29,50.0,1 Year,30,13,23485,6,0.622,7,0
8cbe29dd,Finance,39,627.92,Month-to-Month,46,12,12547,0,0.371,2,0
5fb8b204,E-commerce,13,50.0,Month-to-Month,14,4,84133,0,0.746,8,0
90a90d20,Manufacturing,43,175.33,Month-to-Month,64,22,22607,3,0.245,11,0
de0710ad,Finance,440,4503.09,Month-to-Month,22,163,46387,1,0.661,8,0
b18734d3,E-commerce,27,397.68,Month-to-Month,24,11,35837,2,0.545,14,0
965149b9,Technology,232,2434.63,2 Year,45,111,15268,1,0.512,4,0
1e0028c2,Finance,16,235.87,Month-to-Month,9,6,77507,2,0.545,5,0
eb1204a9,E-commerce,170,1379.08,Month-to-Month,11,65,17703,1,0.024,28,1
da6db13b,Technology,54,457.97,1 Year,57,19,77397,5,0.512,24,0
281b2581,Manufacturing,92,935.82,2 Year,56,32,26342,1,0.426,2,0
2d7048cc,Healthcare,55,647.68,Month-to-Month,91,22,1527,1,0.429,2,0
911b0230,Manufacturing,142,1387.16,Month-to-Month,56,30,72927,1,1.0,8,0
6167365e,E-commerce,5,414.8,1 Year,4,1,114767,1,0.322,8,0
75692546,Finance,6,106.69,Month-to-Month,42,2,6379,3,0.679,0,0
2bc59ad2,E-commerce,102,1120.66,2 Year,13,45,44002,2,0.441,24,0
0ba51af9,Manufacturing,5,50.0,2 Year,113,2,3723,3,0.418,14,0
44055e9d,E-commerce,24,50.0,1 Year,16,11,88564,1,0.331,15,1
fd667380,Finance,50,577.01,Month-to-Month,20,22,220971,2,0.826,11,0
88bafdd0,E-commerce,15,753.72,Month-to-Month,19,6,34159,5,0.841,1,0
6fbb5189,Finance,19,411.93,2 Year,10,6,18800,2,0.476,4,0
7591a5a6,Healthcare,82,411.25,1 Year,2,36,93458,3,0.782,3,0
504fc9ea,Healthcare,248,2887.37,Month-to-Month,55,107,36779,5,0.393,44,1
516703e0,Healthcare,12,50.0,Month-to-Month,39,4,29803,1,0.52,1,0
c941c852,Finance,23,587.33,1 Year,4,7,12926,0,0.736,8,0
dfac1d46,Healthcare,18,50.0,2 Year,36,7,47857,3,0.4,14,0
6731537a,E-commerce,5,226.65,1 Year,24,2,46610,5,0.452,5,0
5cf2b015,Finance,67,410.75,Month-to-Month,13,27,15247,3,0.605,7,0
bc9f1e09,Finance,221,1963.47,Month-to-Month,8,89,11875,2,0.607,1,0
fedde3ee,Technology,250,1716.87,Month-to-Month,48,110,28863,2,0.384,2,0
3c7f9405,E-commerce,14,396.04,2 Year,29,6,29966,7,1.0,11,0
63b65050,E-commerce,8,265.08,Month-to-Month,20,3,6871,5,0.431,12,0
a2ed3c78,Finance,56,773.22,1 Year,23,22,16152,1,0.791,8,0
2b72bee0,Finance,189,2027.67,Month-to-Month,3,65,8738,1,0.719,23,1
a5f32f53,Healthcare,68,298.87,Month-to-Month,16,34,115857,3,0.439,4,0
b8187e23,Finance,84,1322.95,1 Year,6,30,3862,0,0.693,12,0
b11554c0,Finance,302,3516.39,2 Year,6,168,105498,1,0.432,12,0
b5e3c321,Finance,18,50.0,Month-to-Month,26,7,37526,4,0.614,6,0
1cff63b3,Healthcare,39,656.06,Month-to-Month,59,15,54729,3,0.765,17,0
3e32ea36,Healthcare,633,6767.5,1 Year,13,301,128359,1,0.488,7,0
a5b2a23b,E-commerce,40,164.95,1 Year,6,13,22736,1,0.682,9,0
e2323d2a,Finance,8,50.0,1 Year,26,3,60636,4,0.485,0,0
92b8d3f2,Finance,20,467.06,Month-to-Month,50,8,55690,1,0.635,11,0
23c423c8,E-commerce,13,50.0,1 Year,34,5,222609,3,0.621,10,0
155dac00,E-commerce,93,385.74,2 Year,49,30,2357,1,0.527,23,0
3ea581cc,Healthcare,14,50.0,2 Year,19,4,30388,4,0.234,1,0
53600200,Technology,81,50.0,1 Year,34,17,228081,2,0.756,2,0
8b1e1081,E-commerce,18,722.47,2 Year,4,6,19865,1,0.998,6,0
e3112e34,Healthcare,5,50.0,Month-to-Month,11,1,168578,2,0.628,4,0
d410bdd2,Technology,86,1031.56,Month-to-Month,12,28,84836,1,0.477,1,0
275e8380,Manufacturing,68,1085.84,1 Year,18,26,20724,1,0.642,1,0
275ec8ca,Healthcare,118,1033.2,Month-to-Month,64,47,1476,1,0.829,12,0
519edc4c,Finance,19,50.0,2 Year,50,8,16449,2,0.856,13,0
9744902c,Technology,16,276.42,Month-to-Month,4,7,6603,0,0.782,22,0
f798d805,Technology,99,990.92,Month-to-Month,5,46,27970,6,0.689,3,1
cf16f2b0,Finance,533,5831.75,Month-to-Month,11,250,140274,5,0.735,6,0
cd9fb8bc,Finance,55,50.0,Month-to-Month,9,23,35935,1,0.624,1,0
836e07e6,Finance,103,570.65,1 Year,23,41,29665,4,0.409,1,0
4909eb40,E-commerce,33,610.79,Month-to-Month,56,16,12151,2,0.524,0,0
fa998436,E-commerce,5,75.22,Month-to-Month,79,2,48568,1,0.535,1,0
7bc1de77,Finance,233,2706.02,2 Year,26,58,30382,1,0.659,3,0
bb7262f2,E-commerce,213,2261.01,Month-to-Month,44,81,74077,2,0.247,8,0
6374bb77,Technology,158,1512.63,2 Year,18,34,36296,1,0.702,9,0
5104b6c4,Healthcare,41,258.86,Month-to-Month,6,8,108831,0,0.197,7,0
47cf5929,Finance,133,2492.53,Month-to-Month,18,46,76396,4,0.682,0,0
b8a85fd3,Technology,208,2847.47,Month-to-Month,20,80,7836,1,0.834,7,0
23d0a90a,Technology,620,6447.75,1 Year,33,221,7309,2,0.779,5,0
f197aaa9,E-commerce,240,2439.23,1 Year,6,53,1232,0,0.421,14,0
fed5f0d6,E-commerce,60,869.07,2 Year,12,28,23023,1,0.725,23,0
8626e573,Healthcare,7,483.42,Month-to-Month,11,2,2808,4,0.741,10,0
a6bde57b,E-commerce,68,889.41,1 Year,77,30,29887,1,0.941,12,0
29eac608,E-commerce,80,424.31,Month-to-Month,15,26,13810,2,0.673,4,0
9897adbf,Finance,158,2472.26,2 Year,34,55,34481,1,0.805,8,0
40449733,Finance,416,4283.1,2 Year,34,184,8616,3,0.513,7,0
f32813c4,Finance,47,1476.97,Month-to-Month,8,17,39835,5,0.43,36,1
2bbabf19,Healthcare,1275,12843.57,Month-to-Month,21,531,169711,1,0.773,13,0
668ad9e5,Finance,5,50.0,Month-to-Month,54,2,50699,1,0.776,3,0
cd607f0c,Finance,102,1712.07,1 Year,16,26,41550,3,0.473,21,0
6c3b3818,Finance,16,310.59,2 Year,70,7,77569,0,0.358,7,0
2ac74641,Healthcare,5,116.71,2 Year,6,1,279,4,0.625,1,0
38dab42a,Technology,40,50.0,1 Year,2,11,16596,2,0.609,17,0
91267a5c,E-commerce,6,390.11,1 Year,54,1,217055,2,0.647,7,0
7270dc0a,E-commerce,42,173.34,Month-to-Month,46,20,76305,3,0.777,0,0
f355fc03,Technology,57,346.1,1 Year,118,13,4730,2,0.806,4,0
7e6cb9da,E-commerce,292,2674.73,Month-to-Month,28,135,19760,4,0.602,6,0
68a7b01a,Healthcare,5,269.52,1 Year,67,2,28978,5,0.401,3,0
a74fcd69,E-commerce,213,1362.31,Month-to-Month,43,86,136349,1,0.455,3,0
89180776,E-commerce,63,524.58,Month-to-Month,45,26,44117,2,0.481,1,0
141afa3a,Technology,255,3040.14,1 Year,21,94,4018,3,0.576,12,0
9f34027f,E-commerce,28,50.0,2 Year,12,13,35573,2,0.497,0,0
b515a496,Healthcare,7,156.44,1 Year,66,2,17081,2,0.551,3,0
822394cf,Finance,8,50.0,1 Year,14,1,20677,4,0.615,2,0
efe0b021,Finance,7,50.0,2 Year,19,2,6067,3,0.471,5,0
440eeac8,E-commerce,111,1937.58,Month-to-Month,15,53,30694,2,0.664,15,1
36885455,E-commerce,500,4174.76,Month-to-Month,20,224,55355,0,0.966,3,0
15f75b0c,Finance,23,612.82,2 Year,16,13,71262,2,0.567,20,0
e0ab9b0b,Manufacturing,140,1161.04,2 Year,2,52,59435,1,0.464,20,0
a4a76b11,E-commerce,5,50.0,Month-to-Month,52,1,54016,1,0.661,5,0
c38c365f,Finance,71,154.22,Month-to-Month,15,26,101710,1,0.441,17,1
2b24c1c1,Healthcare,148,1856.95,2 Year,22,47,20201,2,0.571,3,0
8156d038,Finance,6,50.0,1 Year,4,2,12077,4,0.464,2,0
